epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697649954709,2023-10-18T17:25:54.709000,14.8,0.206,-0.904,0.4
1697649954789,2023-10-18T17:25:54.789000,14.88,0.184,-0.906,0.44
1697649954869,2023-10-18T17:25:54.869000,14.96,0.148,-0.875,0.429
1697649954949,2023-10-18T17:25:54.949000,15.04,0.19,-0.881,0.456
1697649955029,2023-10-18T17:25:55.029000,15.12,0.215,-0.891,0.452
1697649955109,2023-10-18T17:25:55.109000,15.2,0.235,-0.901,0.44
1697649955189,2023-10-18T17:25:55.189000,15.28,0.264,-0.902,0.428
1697649955269,2023-10-18T17:25:55.269000,15.36,0.295,-0.871,0.441
1697649955349,2023-10-18T17:25:55.349000,15.44,0.279,-0.85,0.455
1697649955429,2023-10-18T17:25:55.429000,15.52,0.3,-0.906,0.427
1697649955509,2023-10-18T17:25:55.509000,15.6,0.308,-0.939,0.496
1697649955589,2023-10-18T17:25:55.589000,15.68,0.273,-0.915,0.479
1697649955669,2023-10-18T17:25:55.669000,15.76,0.276,-0.923,0.427
1697649955749,2023-10-18T17:25:55.749000,15.84,0.295,-0.939,0.402
1697649955829,2023-10-18T17:25:55.829000,15.92,0.274,-0.933,0.388
1697649955909,2023-10-18T17:25:55.909000,16.0,0.262,-0.894,0.365
1697649955989,2023-10-18T17:25:55.989000,16.08,0.25,-0.943,0.365
1697649956069,2023-10-18T17:25:56.069000,16.16,0.22,-0.941,0.392
1697649956149,2023-10-18T17:25:56.149000,16.24,0.211,-0.886,0.379
1697649956229,2023-10-18T17:25:56.229000,16.32,0.224,-0.89,0.4
1697649956309,2023-10-18T17:25:56.309000,16.4,0.195,-0.916,0.418
1697649956389,2023-10-18T17:25:56.389000,16.48,0.191,-0.918,0.415
1697649956469,2023-10-18T17:25:56.469000,16.56,0.19,-0.929,0.419
1697649956549,2023-10-18T17:25:56.549000,16.64,0.165,-0.914,0.427
1697649956629,2023-10-18T17:25:56.629000,16.72,0.14,-0.908,0.422
1697649956709,2023-10-18T17:25:56.709000,16.8,0.16,-0.899,0.422
1697649956789,2023-10-18T17:25:56.789000,16.88,0.174,-0.885,0.424
1697649956869,2023-10-18T17:25:56.869000,16.96,0.185,-0.907,0.42
1697649956949,2023-10-18T17:25:56.949000,17.04,0.221,-0.932,0.423
1697649957029,2023-10-18T17:25:57.029000,17.12,0.236,-0.885,0.424
1697649957109,2023-10-18T17:25:57.109000,17.2,0.236,-0.867,0.429
1697649957189,2023-10-18T17:25:57.189000,17.28,0.173,-0.921,0.439
1697649957269,2023-10-18T17:25:57.269000,17.36,0.327,-0.891,0.43
1697649957349,2023-10-18T17:25:57.349000,17.44,0.413,-0.836,0.474
1697649957429,2023-10-18T17:25:57.429000,17.52,0.322,-0.869,0.458
1697649957509,2023-10-18T17:25:57.509000,17.6,0.32,-0.874,0.455
1697649957589,2023-10-18T17:25:57.589000,17.68,0.361,-0.904,0.458
1697649957669,2023-10-18T17:25:57.669000,17.76,0.335,-0.958,0.475
1697649957749,2023-10-18T17:25:57.749000,17.84,0.229,-0.895,0.451
1697649957829,2023-10-18T17:25:57.829000,17.92,0.236,-0.829,0.411
1697649957909,2023-10-18T17:25:57.909000,18.0,0.298,-0.861,0.399
1697649957989,2023-10-18T17:25:57.989000,18.08,0.277,-0.958,0.412
1697649958069,2023-10-18T17:25:58.069000,18.16,0.275,-1.018,0.436
1697649958149,2023-10-18T17:25:58.149000,18.24,0.274,-1.023,0.387
1697649958229,2023-10-18T17:25:58.229000,18.32,0.267,-1.028,0.29
1697649958309,2023-10-18T17:25:58.309000,18.4,0.29,-0.934,0.267
1697649958389,2023-10-18T17:25:58.389000,18.48,0.248,-0.836,0.271
1697649958469,2023-10-18T17:25:58.469000,18.56,0.239,-0.797,0.277
1697649958549,2023-10-18T17:25:58.549000,18.64,0.229,-0.854,0.488
1697649958629,2023-10-18T17:25:58.629000,18.72,-0.013,-0.916,0.576
1697649958709,2023-10-18T17:25:58.709000,18.8,0.209,-0.906,0.619
1697649958789,2023-10-18T17:25:58.789000,18.88,0.318,-0.897,0.566
1697649958869,2023-10-18T17:25:58.869000,18.96,0.155,-0.867,0.457
1697649958949,2023-10-18T17:25:58.949000,19.04,0.17,-0.844,0.471
1697649959029,2023-10-18T17:25:59.029000,19.12,0.193,-0.888,0.513
1697649959109,2023-10-18T17:25:59.109000,19.2,0.167,-0.906,0.543
1697649959189,2023-10-18T17:25:59.189000,19.28,0.104,-0.879,0.533
1697649959269,2023-10-18T17:25:59.269000,19.36,0.096,-0.829,0.529
1697649959349,2023-10-18T17:25:59.349000,19.44,0.086,-0.797,0.517
1697649959429,2023-10-18T17:25:59.429000,19.52,0.15,-0.827,0.487
1697649959509,2023-10-18T17:25:59.509000,19.6,0.154,-0.889,0.461
1697649959589,2023-10-18T17:25:59.589000,19.68,0.176,-0.844,0.46
1697649959669,2023-10-18T17:25:59.669000,19.76,0.17,-0.827,0.495
1697649959749,2023-10-18T17:25:59.749000,19.84,0.174,-0.909,0.519
1697649959829,2023-10-18T17:25:59.829000,19.92,0.192,-0.987,0.508
1697649959909,2023-10-18T17:25:59.909000,20.0,0.248,-0.93,0.438
1697649959989,2023-10-18T17:25:59.989000,20.08,0.306,-0.974,0.423
1697649960069,2023-10-18T17:26:00.069000,20.16,0.281,-0.949,0.377
1697649960149,2023-10-18T17:26:00.149000,20.24,0.23,-0.877,0.306
1697649960229,2023-10-18T17:26:00.229000,20.32,0.272,-0.887,0.316
1697649960309,2023-10-18T17:26:00.309000,20.4,0.281,-1.006,0.399
1697649960389,2023-10-18T17:26:00.389000,20.48,0.156,-0.918,0.298
1697649960469,2023-10-18T17:26:00.469000,20.56,0.274,-0.904,0.343
1697649960549,2023-10-18T17:26:00.549000,20.64,0.27,-0.934,0.351
1697649960629,2023-10-18T17:26:00.629000,20.72,0.265,-0.953,0.317
1697649960709,2023-10-18T17:26:00.709000,20.8,0.346,-0.966,0.404
1697649960789,2023-10-18T17:26:00.789000,20.88,0.213,-0.981,0.427
1697649960869,2023-10-18T17:26:00.869000,20.96,0.078,-0.957,0.365
1697649960949,2023-10-18T17:26:00.949000,21.04,0.211,-0.96,0.339
1697649961029,2023-10-18T17:26:01.029000,21.12,0.314,-0.885,0.367
1697649961109,2023-10-18T17:26:01.109000,21.2,0.229,-0.933,0.446
1697649961189,2023-10-18T17:26:01.189000,21.28,0.125,-1.006,0.406
1697649961269,2023-10-18T17:26:01.269000,21.36,0.25,-0.89,0.385
1697649961349,2023-10-18T17:26:01.349000,21.44,0.24,-0.895,0.383
1697649961429,2023-10-18T17:26:01.429000,21.52,0.13,-0.93,0.434
1697649961509,2023-10-18T17:26:01.509000,21.6,0.019,-0.912,0.467
1697649961589,2023-10-18T17:26:01.589000,21.68,0.07,-0.753,0.458
1697649961669,2023-10-18T17:26:01.669000,21.76,0.133,-0.765,0.471
1697649961749,2023-10-18T17:26:01.749000,21.84,0.114,-0.918,0.493
1697649961829,2023-10-18T17:26:01.829000,21.92,0.097,-0.983,0.488
1697649961909,2023-10-18T17:26:01.909000,22.0,0.119,-0.835,0.429
1697649961989,2023-10-18T17:26:01.989000,22.08,0.178,-0.781,0.448
1697649962069,2023-10-18T17:26:02.069000,22.16,0.252,-0.868,0.521
1697649962149,2023-10-18T17:26:02.149000,22.24,0.268,-1.014,0.557
1697649962229,2023-10-18T17:26:02.229000,22.32,0.226,-1.123,0.512
1697649962309,2023-10-18T17:26:02.309000,22.4,0.194,-0.972,0.403
1697649962389,2023-10-18T17:26:02.389000,22.48,0.229,-0.863,0.302
1697649962469,2023-10-18T17:26:02.469000,22.56,0.28,-0.88,0.288
1697649962549,2023-10-18T17:26:02.549000,22.64,0.292,-0.932,0.315
1697649962629,2023-10-18T17:26:02.629000,22.72,0.21,-0.838,0.162
1697649962709,2023-10-18T17:26:02.709000,22.8,0.352,-1.016,0.338
1697649962789,2023-10-18T17:26:02.789000,22.88,0.261,-1.0,0.396
1697649962869,2023-10-18T17:26:02.869000,22.96,0.128,-0.961,0.261
1697649962949,2023-10-18T17:26:02.949000,23.04,0.332,-0.948,0.387
1697649963029,2023-10-18T17:26:03.029000,23.12,0.275,-0.975,0.395
1697649963109,2023-10-18T17:26:03.109000,23.2,0.22,-1.024,0.366
1697649963189,2023-10-18T17:26:03.189000,23.28,0.291,-0.964,0.442
1697649963269,2023-10-18T17:26:03.269000,23.36,0.202,-0.925,0.505
1697649963349,2023-10-18T17:26:03.349000,23.44,0.073,-0.915,0.454
1697649963429,2023-10-18T17:26:03.429000,23.52,0.146,-0.892,0.333
1697649963509,2023-10-18T17:26:03.509000,23.6,0.214,-0.896,0.485
1697649963589,2023-10-18T17:26:03.589000,23.68,0.083,-0.815,0.404
1697649963669,2023-10-18T17:26:03.669000,23.76,0.099,-0.855,0.419
1697649963749,2023-10-18T17:26:03.749000,23.84,0.161,-0.847,0.422
1697649963829,2023-10-18T17:26:03.829000,23.92,0.192,-0.851,0.427
1697649963909,2023-10-18T17:26:03.909000,24.0,0.254,-0.877,0.43
1697649963989,2023-10-18T17:26:03.989000,24.08,0.368,-0.925,0.461
1697649964069,2023-10-18T17:26:04.069000,24.16,0.381,-0.941,0.507
1697649964149,2023-10-18T17:26:04.149000,24.24,0.296,-0.958,0.521
1697649964229,2023-10-18T17:26:04.229000,24.32,0.308,-1.031,0.575
1697649964309,2023-10-18T17:26:04.309000,24.4,0.302,-1.072,0.572
